Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
CYP,2020-01-01,2022-12-31,50,'196,Cyprus,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,,Q,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,,Q,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
CYP,2020-01-01,2022-12-31,50,'196,Cyprus,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20142016,2016,million No,,Q,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20152017,2017,million No,,Q,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20162018,2018,million No,,Q,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20172019,2019,million No,,Q,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20182020,2020,million No,,Q,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20192021,2021,million No,,Q,
CYP,2020-01-01,2022-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20202022,2022,million No,,Q,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,,Q,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,,Q,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,,Q,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,,Q,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,,Q,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,,Q,
CYP,2020-01-01,2022-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,,Q,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,,Q,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
CYP,2020-01-01,2022-12-31,50,'196,Cyprus,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20142016,2016,million No,,Q,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20152017,2017,million No,,Q,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20162018,2018,million No,,Q,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20172019,2019,million No,,Q,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20182020,2020,million No,,Q,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20192021,2021,million No,,Q,
CYP,2020-01-01,2022-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20202022,2022,million No,,Q,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,,Q,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,,Q,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,,Q,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,,Q,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,,Q,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,,Q,
CYP,2020-01-01,2022-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,,Q,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,,Q,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
CYP,2020-01-01,2022-12-31,50,'196,Cyprus,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20142016,2016,million No,,Q,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20152017,2017,million No,,Q,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20162018,2018,million No,,Q,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20172019,2019,million No,,Q,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20182020,2020,million No,,Q,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20192021,2021,million No,,Q,
CYP,2020-01-01,2022-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20202022,2022,million No,,Q,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,,Q,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,,Q,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,,Q,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,,Q,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,,Q,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,,Q,
CYP,2020-01-01,2022-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,,Q,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,,Q,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,,Q,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,,Q,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,,Q,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,,Q,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,Q,
CYP,2020-01-01,2022-12-31,50,'196,Cyprus,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,,Q,
CYP,2000-01-01,2002-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20002002,2002,%,100,E,
CYP,2001-01-01,2003-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20012003,2003,%,100,E,
CYP,2002-01-01,2004-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20022004,2004,%,100,E,
CYP,2003-01-01,2005-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20032005,2005,%,100,E,
CYP,2004-01-01,2006-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20042006,2006,%,100,E,
CYP,2005-01-01,2007-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20052007,2007,%,100,E,
CYP,2006-01-01,2008-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20062008,2008,%,100,E,
CYP,2007-01-01,2009-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20072009,2009,%,100,E,
CYP,2008-01-01,2010-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20082010,2010,%,100,E,
CYP,2009-01-01,2011-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20092011,2011,%,94.9,E,
CYP,2010-01-01,2012-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20102012,2012,%,76.5,E,
CYP,2011-01-01,2013-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20112013,2013,%,77.3,E,
CYP,2012-01-01,2014-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20122014,2014,%,86.9,E,
CYP,2013-01-01,2015-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20132015,2015,%,92.7,E,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20142016,2016,%,98.9,E,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20152017,2017,%,96.1,E,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20162018,2018,%,99.6,E,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20172019,2019,%,98.1,E,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20182020,2020,%,98.4,E,
CYP,2000-01-01,2002-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20002002,2002,%,4.6,E,
CYP,2001-01-01,2003-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20012003,2003,%,4.8,E,
CYP,2002-01-01,2004-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20022004,2004,%,4.9,E,
CYP,2003-01-01,2005-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20032005,2005,%,5,E,
CYP,2004-01-01,2006-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20042006,2006,%,5,E,
CYP,2005-01-01,2007-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20052007,2007,%,5,E,
CYP,2006-01-01,2008-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20062008,2008,%,4.9,E,
CYP,2007-01-01,2009-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20072009,2009,%,4.7,E,
CYP,2008-01-01,2010-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20082010,2010,%,4.5,E,
CYP,2009-01-01,2011-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20092011,2011,%,4.4,E,
CYP,2010-01-01,2012-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20102012,2012,%,4.3,E,
CYP,2011-01-01,2013-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20112013,2013,%,4.3,E,
CYP,2012-01-01,2014-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20122014,2014,%,4.2,E,
CYP,2013-01-01,2015-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20132015,2015,%,4.2,E,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20142016,2016,%,4.2,E,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20152017,2017,%,4.1,E,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20162018,2018,%,4.1,E,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20172019,2019,%,4.1,E,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20182020,2020,%,4.1,E,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20192021,2021,%,4.1,E,
CYP,2000-01-01,2002-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20002002,2002,%,34,E,
CYP,2001-01-01,2003-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20012003,2003,%,37,E,
CYP,2002-01-01,2004-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20022004,2004,%,45,E,
CYP,2003-01-01,2005-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20032005,2005,%,44,E,
CYP,2004-01-01,2006-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20042006,2006,%,46,E,
CYP,2005-01-01,2007-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20052007,2007,%,48,E,
CYP,2006-01-01,2008-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20062008,2008,%,58,E,
CYP,2007-01-01,2009-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20072009,2009,%,65,E,
CYP,2008-01-01,2010-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20082010,2010,%,67,E,
CYP,2009-01-01,2011-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20092011,2011,%,64,E,
CYP,2010-01-01,2012-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20102012,2012,%,59,E,
CYP,2011-01-01,2013-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20112013,2013,%,53,E,
CYP,2012-01-01,2014-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20122014,2014,%,43,E,
CYP,2013-01-01,2015-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20132015,2015,%,34,E,
CYP,2014-01-01,2016-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20142016,2016,%,29,E,
CYP,2015-01-01,2017-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20152017,2017,%,29,E,
CYP,2016-01-01,2018-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20162018,2018,%,26,E,
CYP,2017-01-01,2019-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20172019,2019,%,26,E,
CYP,2018-01-01,2020-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20182020,2020,%,27,E,
CYP,2019-01-01,2021-12-31,50,'196,Cyprus,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20192021,2021,%,30,E,
CYP,2000-01-01,2000-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2000,2000,Index,0.52,X,
CYP,2002-01-01,2002-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2002,2002,Index,0.2,X,
CYP,2003-01-01,2003-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2003,2003,Index,0.53,X,
CYP,2004-01-01,2004-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2004,2004,Index,0.38,X,
CYP,2005-01-01,2005-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2005,2005,Index,0.52,X,
CYP,2006-01-01,2006-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2006,2006,Index,0.54,X,
CYP,2007-01-01,2007-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2007,2007,Index,0.54,X,
CYP,2008-01-01,2008-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2008,2008,Index,0.64,X,
CYP,2009-01-01,2009-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2009,2009,Index,0.39,X,
CYP,2010-01-01,2010-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2010,2010,Index,0.45,X,
CYP,2011-01-01,2011-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2011,2011,Index,0.61,X,
CYP,2012-01-01,2012-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2012,2012,Index,0.64,X,
CYP,2013-01-01,2013-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2013,2013,Index,0.56,X,
CYP,2014-01-01,2014-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2014,2014,Index,0.55,X,
CYP,2015-01-01,2015-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2015,2015,Index,0.55,X,
CYP,2016-01-01,2016-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2016,2016,Index,0.6,X,
CYP,2017-01-01,2017-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2017,2017,Index,0.54,X,
CYP,2018-01-01,2018-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2018,2018,Index,0.49,X,
CYP,2019-01-01,2019-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2019,2019,Index,0.56,X,
CYP,2020-01-01,2020-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2020,2020,Index,0.31,X,
CYP,2021-01-01,2021-12-31,50,'196,Cyprus,21032,Political stability and absence of violence/terrorism (index),6125,Value,2021,2021,Index,0.44,X,
CYP,2001-01-01,2001-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2001,2001,1000 I$,34.1,E,
CYP,2002-01-01,2002-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2002,2002,1000 I$,29.3,E,
CYP,2003-01-01,2003-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2003,2003,1000 I$,18.1,E,
CYP,2004-01-01,2004-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2004,2004,1000 I$,14.4,E,
CYP,2005-01-01,2005-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2005,2005,1000 I$,20,E,
CYP,2006-01-01,2006-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2006,2006,1000 I$,22.5,E,
CYP,2007-01-01,2007-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2007,2007,1000 I$,30.6,E,
CYP,2008-01-01,2008-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2008,2008,1000 I$,31.3,E,
CYP,2009-01-01,2009-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2009,2009,1000 I$,30.9,E,
CYP,2010-01-01,2010-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2010,2010,1000 I$,8.4,E,
CYP,2011-01-01,2011-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2011,2011,1000 I$,5.1,E,
CYP,2012-01-01,2012-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2012,2012,1000 I$,18.6,E,
CYP,2013-01-01,2013-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2013,2013,1000 I$,19.5,E,
CYP,2014-01-01,2014-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2014,2014,1000 I$,17.5,E,
CYP,2015-01-01,2015-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2015,2015,1000 I$,12.8,E,
CYP,2016-01-01,2016-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2016,2016,1000 I$,13,E,
CYP,2017-01-01,2017-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2017,2017,1000 I$,11.4,E,
CYP,2018-01-01,2018-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2018,2018,1000 I$,13.9,E,
CYP,2019-01-01,2019-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2019,2019,1000 I$,11.3,E,
CYP,2020-01-01,2020-12-31,50,'196,Cyprus,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2020,2020,1000 I$,7.6,E,
CYP,2000-01-01,2000-12-31,50,'196,Cyprus,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,49,E,
